learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),size of class 0,size of class 1,training queue size,time stamp
9203.0,9203.0,70.14180931705666,25.209253592983426,-24.669098088586882,-105.0893416412521,7213.0,1990.0,69.84867447243678,67.6497071605856,30.151325527563905,32.35029283941444,0.8647629405429189,0.13523705945708156,5569.0,1.432757163E9
9204.0,9204.0,70.4403912238861,25.40393407613264,-24.669098088586903,-105.0893416412521,7214.0,1990.0,70.15018772771242,67.6497071605856,29.84981227228827,32.35029283941444,0.88132663723785,0.11867336276215044,5565.0,1.432770354E9
9205.0,9205.0,70.73598731164724,25.595671965027318,-24.66909808858691,-105.08934164125225,7215.0,1990.0,70.4486858504353,67.6497071605856,29.55131414956539,32.35029283941444,0.8825133708654714,0.11748662913452894,5567.0,1.432772507E9
9206.0,9206.0,71.02862743853078,25.784524008744448,-24.669098088586917,-105.08934164125243,7216.0,1990.0,70.74419899193096,67.6497071605856,29.25580100806973,32.35029283941444,0.8893886708498041,0.11061132915019617,5567.0,1.432778225E9
9207.0,9207.0,71.31834116414548,25.97054554803353,-24.669098088586964,-105.08934164125228,7217.0,1990.0,71.03675700201165,67.6497071605856,28.963242997989035,32.35029283941444,0.8893886708498041,0.11061132915019617,5568.0,1.432778227E9
9208.0,9208.0,71.60515775250403,26.153790558777757,-24.669098088586992,-105.08934164125247,7218.0,1990.0,71.32638943199154,67.6497071605856,28.673610568009146,32.35029283941444,0.9370192677378104,0.06298073226218961,5558.0,1.432908049E9
9209.0,9209.0,70.88910617497899,24.360410773675987,-23.621507072603904,-97.9436431061504,7218.0,1991.0,71.32638943199154,66.97321008759957,28.673610568009146,33.026789912400496,0.9030631018598692,0.09693689814013083,5566.0,1.432921043E9
9210.0,9210.0,70.18021511322921,23.358931586034192,-22.64994521880737,-104.81196790051834,7219.0,1991.0,70.61312553767164,66.97321008759957,29.38687446232906,33.026789912400496,0.9030631018598692,0.09693689814013083,5567.0,1.432921079E9
9211.0,9211.0,69.47841296209691,22.39622397556976,-26.804530304674774,-111.74966971301092,7220.0,1991.0,69.9069942822949,66.97321008759957,30.09300571770578,33.026789912400496,0.8989000181089919,0.10109998189100795,5564.0,1.432933137E9
9212.0,9212.0,69.78362883247594,22.59484702765543,-26.804530304674834,-111.74966971301123,7221.0,1991.0,70.20792433947196,66.97321008759957,29.79207566052872,33.026789912400496,0.8989000181089919,0.10109998189100795,5567.0,1.432933789E9
9213.0,9213.0,70.08579254415119,22.79048484879857,-26.804530304674834,-111.74966971301106,7222.0,1991.0,70.50584509607725,66.97321008759957,29.49415490392343,33.026789912400496,0.8989000181089919,0.10109998189100795,5568.0,1.432934224E9
9214.0,9214.0,69.38493461870968,21.846540691684048,-31.086287872050853,-118.89973563340546,7223.0,1991.0,69.80078664511647,66.97321008759957,30.1992133548842,33.026789912400496,0.9735094170216372,0.026490582978362997,5454.0,1.433197477E9
9215.0,9215.0,68.69108527252259,20.939475455075048,-35.411295515865106,-126.12202444188438,7224.0,1991.0,69.10277877866531,66.97321008759957,30.897221221335368,33.026789912400496,0.902601074422042,0.09739892557795779,5417.0,1.433354282E9
9216.0,9216.0,69.00417441979737,21.13590398452942,-35.4112955158651,-126.1220244418846,7225.0,1991.0,69.41175099087866,66.97321008759957,30.588249009122016,33.026789912400496,0.9101256581799594,0.0898743418200404,5416.0,1.433358582E9
9217.0,9217.0,69.3141326755994,21.32940911344707,-35.41129551586516,-126.12202444188472,7226.0,1991.0,69.71763348096988,66.97321008759957,30.282366519030795,33.026789912400496,0.9170689279203561,0.0829310720796436,5409.0,1.43336427E9
9218.0,9218.0,69.6209913488434,21.520046065205474,-35.41129551586515,-126.12202444188469,7227.0,1991.0,70.02045714616018,66.97321008759957,29.979542853840485,33.026789912400496,0.9170689279203561,0.0829310720796436,5412.0,1.433365559E9
9219.0,9219.0,69.92478143535497,21.707868723636555,-35.41129551586521,-126.12202444188495,7228.0,1991.0,70.3202525746986,66.97321008759957,29.679747425302082,33.026789912400496,0.9219220418684717,0.07807795813152796,5407.0,1.433368086E9
9220.0,9220.0,70.22553362100143,21.892929673432207,-35.41129551586523,-126.12202444188509,7229.0,1991.0,70.61705004895163,66.97321008759957,29.38294995104906,33.026789912400496,0.9273015729102457,0.07269842708975432,5395.0,1.433430819E9
9221.0,9221.0,70.52327828479143,22.07528023909254,-35.41129551586529,-126.12202444188516,7230.0,1991.0,70.91087954846212,66.97321008759957,29.08912045153857,33.026789912400496,0.9073511060764616,0.09264889392353824,5391.0,1.43345517E9
9222.0,9222.0,69.8180455019435,21.149314456397036,-40.05153630319461,-133.87071805515745,7231.0,1991.0,70.2017707529775,66.97321008759957,29.798229247023194,33.026789912400496,0.9286563542677505,0.07134364573224951,5385.0,1.43347706E9
9223.0,9223.0,70.11986504692408,21.33073143083498,-40.05153630319454,-133.87071805515745,7232.0,1991.0,70.49975304544772,66.97321008759957,29.50024695455296,33.026789912400496,0.9286563542677505,0.07134364573224951,5386.0,1.433477116E9
9224.0,9224.0,70.41866639645484,21.509513788504545,-40.051536303194624,-133.87071805515777,7233.0,1991.0,70.79475551499324,66.97321008759957,29.20524448500743,33.026789912400496,0.9286563542677505,0.07134364573224951,5387.0,1.43347749E9
9225.0,9225.0,70.7144797324903,21.685709672633287,-40.05153630319459,-133.8707180551578,7234.0,1991.0,71.08680795984333,66.97321008759957,28.91319204015736,33.026789912400496,0.848898185140502,0.151101814859498,5420.0,1.433532024E9
9226.0,9226.0,71.0073349351654,21.859366100989767,-40.05153630319469,-133.8707180551579,7235.0,1991.0,71.3759398802449,66.97321008759957,28.624060119755786,33.026789912400496,0.848898185140502,0.151101814859498,5428.0,1.433540705E9
9227.0,9227.0,71.29726158581376,22.030528998595944,-40.05153630319475,-133.8707180551579,7236.0,1991.0,71.66218048144246,66.97321008759957,28.337819518558227,33.026789912400496,0.8350511995422075,0.1649488004577925,5428.0,1.433541929E9
9228.0,9228.0,71.58428896995562,24.45992793578861,-33.47309389324575,-116.0861147539026,7236.0,1992.0,71.66218048144246,67.30347798739065,28.337819518558227,32.696522012609414,0.8350511995422075,0.1649488004577925,5428.0,1.433542443E9
9229.0,9229.0,71.86844608025608,24.634855633881482,-27.427178407503906,-116.08611475390269,7237.0,1992.0,71.94555867662804,67.30347798739065,28.054441323372643,32.696522012609414,0.8350511995422075,0.1649488004577925,5429.0,1.433542576E9
9230.0,9230.0,71.14976161945353,22.834979853388734,-26.227169227472103,-107.72767474054328,7237.0,1993.0,71.94555867662804,66.63044320617092,28.054441323372643,33.36955679382911,0.8399503438646044,0.16004965613539562,5428.0,1.433546467E9
9231.0,9231.0,71.438264003259,23.02106252285024,-20.88472886287645,-107.72767474054325,7238.0,1993.0,72.22610308986177,66.63044320617092,27.773896910138916,33.36955679382911,0.8399503438646044,0.16004965613539562,5429.0,1.433547067E9
9232.0,9232.0,71.72388136322641,23.20440241541477,-20.884728862876475,-107.7276747405432,7239.0,1993.0,72.50384205896316,66.63044320617092,27.496157941037524,33.36955679382911,0.8399503438646044,0.16004965613539562,5430.0,1.433547085E9
9233.0,9233.0,71.00664254959415,22.203499346690688,-25.203065063778475,-115.14828068638461,7240.0,1993.0,71.77880363837353,66.63044320617092,28.22119636162716,33.36955679382911,0.9367485851202995,0.06325141487970057,5371.0,1.433772861E9
9234.0,9234.0,71.29657612409821,24.565326963633716,-19.970025622672132,-100.1461991185402,7240.0,1994.0,71.77880363837353,66.96413877476981,28.22119636162716,33.03586122523024,0.9367485851202995,0.06325141487970057,5371.0,1.43377337E9
9235.0,9235.0,71.58361036285723,26.766396351978173,-19.970025622672136,-86.97679402344401,7240.0,1995.0,71.77880363837353,67.29449738766957,28.22119636162716,32.7055026123305,0.9373810992690965,0.06261890073090357,5375.0,1.433775229E9
9236.0,9236.0,70.86777425922867,25.712470072024402,-19.153234906002968,-93.62315026081995,7241.0,1995.0,71.06101560198981,67.29449738766957,28.93898439801089,32.7055026123305,0.9380072882764056,0.06199271172359453,5376.0,1.433775742E9
9237.0,9237.0,71.15909651663638,27.760270324800718,-14.425848333769917,-81.44205402362573,7241.0,1996.0,71.06101560198981,67.62155241442741,28.93898439801089,32.378447585572644,0.9392409432397051,0.060759056760295,5374.0,1.433776649E9
9238.0,9238.0,70.44750555147002,26.004081586764755,-18.433408812944187,-76.57589835011854,7241.0,1997.0,71.06101560198981,66.94533688898426,28.93898439801089,33.0546631110158,0.9392409432397051,0.060759056760295,5375.0,1.43377691E9
9239.0,9239.0,70.74303049595531,26.219739391128805,-13.825698016137157,-76.5758983501185,7242.0,1997.0,71.35040544596991,66.94533688898426,28.649594554030784,33.0546631110158,0.9416350925046972,0.0583649074953029,5375.0,1.433777999E9
9240.0,9240.0,70.03560019099578,25.169177268199356,-17.755546339137897,-82.67220621475536,7243.0,1997.0,70.63690139151022,66.94533688898426,29.363098608490485,33.0546631110158,0.9327965541638538,0.06720344583614637,5380.0,1.43378121E9
9241.0,9241.0,70.33524418908583,25.384247797829225,-17.75554633913791,-82.67220621475542,7244.0,1997.0,70.93053237759513,66.94533688898426,29.069467622405583,33.0546631110158,0.9327965541638538,0.06720344583614637,5381.0,1.433781981E9
9242.0,9242.0,70.63189174719497,25.595953295319823,-17.755546339137883,-82.67220621475545,7245.0,1997.0,71.22122705381918,66.94533688898426,28.778772946181526,33.0546631110158,0.9327965541638538,0.06720344583614637,5382.0,1.43378204E9
9243.0,9243.0,69.92557282972301,24.56470156160632,-21.80568791714709,-88.95512299055014,7246.0,1997.0,70.50901478328097,66.94533688898426,29.490985216719718,33.0546631110158,0.9327965541638538,0.06720344583614637,5387.0,1.433783985E9
9244.0,9244.0,70.22631710142578,24.775739883685244,-21.805687917147157,-88.95512299055022,7247.0,1997.0,70.80392463544818,66.94533688898426,29.19607536455252,33.0546631110158,0.9181491063771838,0.08185089362281635,5389.0,1.4337899E9
9245.0,9245.0,70.52405393041154,24.983507883583258,-21.80568791714716,-88.95512299055036,7248.0,1997.0,71.09588538909371,66.94533688898426,28.904114610906994,33.0546631110158,0.9181491063771838,0.08185089362281635,5390.0,1.433790089E9
9246.0,9246.0,70.81881339110741,25.188070741862926,-21.805687917147182,-88.9551229905504,7249.0,1997.0,71.38492653520278,66.94533688898426,28.61507346479793,33.0546631110158,0.9181491063771838,0.08185089362281635,5391.0,1.433790191E9
9247.0,9247.0,71.11062525719636,25.389491962287746,-21.80568791714718,-88.95512299055042,7250.0,1997.0,71.67107726985076,66.94533688898426,28.328922730149948,33.0546631110158,0.9181491063771838,0.08185089362281635,5392.0,1.433790627E9
9248.0,9248.0,70.3995190046244,24.358316534356607,-26.06455642837408,-95.56183436093278,7251.0,1997.0,70.95436649715225,66.94533688898426,29.045633502848457,33.0546631110158,0.9181491063771838,0.08185089362281635,5394.0,1.43379093E9
9249.0,9249.0,70.69552381457817,24.559158093127948,-26.064556428374086,-95.56183436093285,7252.0,1997.0,71.24482283218073,66.94533688898426,28.755177167819966,33.0546631110158,0.9181491063771838,0.08185089362281635,5395.0,1.43379097E9
9250.0,9250.0,70.98856857643239,26.675235330569002,-20.814744070318657,-83.21179412586017,7252.0,1998.0,71.24482283218073,67.27588352072299,28.755177167819966,32.72411647927707,0.9054517605813521,0.09454823941864786,5398.0,1.433795789E9
9251.0,9251.0,70.27868289066805,25.632315810479973,-19.974525905526324,-89.5907423275892,7253.0,1998.0,70.53237460385891,67.27588352072299,29.467625396141774,32.72411647927707,0.9091773384619221,0.09082266153807785,5403.0,1.433799018E9
9252.0,9252.0,70.57589606176138,25.838171505983475,-19.974525905526317,-89.5907423275893,7254.0,1998.0,70.82705085782034,67.27588352072299,29.172949142180354,32.72411647927707,0.9091773384619221,0.09082266153807785,5405.0,1.433799602E9
9253.0,9253.0,70.87013710114375,26.040849100251855,-19.974525905526374,-89.59074232758948,7255.0,1998.0,71.11878034924214,67.27588352072299,28.88121965075855,32.72411647927707,0.9091773384619221,0.09082266153807785,5407.0,1.433800213E9
9254.0,9254.0,70.16143573013233,25.017119429982603,-24.134737377318842,-96.16495110419238,7256.0,1998.0,70.40759254574971,67.27588352072299,29.592407454250974,32.72411647927707,0.9127561137089419,0.08724388629105803,5405.0,1.433801831E9
9255.0,9255.0,70.45982137283102,25.219105594385958,-24.134737377318828,-96.16495110419238,7257.0,1998.0,70.70351662029223,67.27588352072299,29.296483379708466,32.72411647927707,0.8869283421766107,0.11307165782338922,5425.0,1.433858158E9
9256.0,9256.0,69.7552231591027,24.224024289178107,-28.379417993370758,-102.872642948497,7258.0,1998.0,69.9964814540893,67.27588352072299,30.00351854591139,32.72411647927707,0.8641383185994168,0.13586168140058325,5434.0,1.433864522E9
9257.0,9257.0,70.05767092751168,24.42516955966528,-28.37941799337078,-102.87264294849692,7259.0,1998.0,70.29651663954843,67.27588352072299,29.70348336045227,32.72411647927707,0.8605273841418497,0.1394726158581504,5424.0,1.433882344E9
9258.0,9258.0,70.35709421823657,24.62325422985801,-28.379417993370804,-102.87264294849695,7260.0,1998.0,70.59355147315294,67.27588352072299,29.40644852684775,32.72411647927707,0.8618875822048985,0.13811241779510172,5421.0,1.433884704E9
9259.0,9259.0,69.6535232760542,23.64663437612001,-32.7540289288164,-109.78565826058606,7261.0,1998.0,69.88761595842142,67.27588352072299,30.112384041579283,32.72411647927707,0.898958686042344,0.10104131395765627,5414.0,1.433946401E9
9260.0,9260.0,69.95698804329366,25.706920100709336,-27.136138603317484,-96.0928041430944,7261.0,1999.0,69.88761595842142,67.6031246861318,30.112384041579283,32.39687531386824,0.9019597141082004,0.09804028589179992,5412.0,1.433948333E9
9261.0,9261.0,70.25741816286074,27.63992723781182,-27.136138603317494,-83.96405625871783,7261.0,2000.0,69.88761595842142,67.92709343987428,30.112384041579283,32.072906560125766,0.9019597141082004,0.09804028589179992,5412.0,1.433948401E9
9262.0,9262.0,69.55484398123212,26.621201058165482,-26.012969647291577,-90.21174114588452,7262.0,2000.0,69.18873979883719,67.92709343987428,30.811260201163492,32.072906560125766,0.9173576083300934,0.08264239166990694,5416.0,1.433958994E9
9263.0,9263.0,69.85929554141981,28.432703478973924,-20.95601210249527,-78.92044270266635,7262.0,2001.0,69.18873979883719,68.24782250606734,30.811260201163492,31.75217749393272,0.9173576083300934,0.08264239166990694,5417.0,1.433959025E9
9264.0,9264.0,70.16070258600561,28.65022549052727,-16.243968560397878,-78.9204427026664,7263.0,2001.0,69.49685240084884,68.24782250606734,30.50314759915186,31.75217749393272,0.9173576083300934,0.08264239166990694,5418.0,1.433959069E9
9265.0,9265.0,70.45909556014557,28.864273682421594,-16.243968560397935,-78.92044270266638,7264.0,2001.0,69.80188387684035,68.24782250606734,30.19811612316034,31.75217749393272,0.9206140483050305,0.07938595169496983,5425.0,1.433962599E9
9266.0,9266.0,69.75450460454411,27.827860288451422,-20.218733459694523,-85.03832309016934,7265.0,2001.0,69.10386503807194,68.24782250606734,30.896134961928745,31.75217749393272,0.9229718904563228,0.07702810954367753,5426.0,1.433965878E9
9267.0,9267.0,70.05695955849868,29.571784289625104,-15.578361593239787,-74.26905792237244,7265.0,2002.0,69.10386503807194,68.56534428158666,30.896134961928745,31.434655718413385,0.9237421715517595,0.07625782844824075,5425.0,1.433965971E9
9268.0,9268.0,69.3563899629137,28.53908316479664,-14.993765178927838,-80.14786477836435,7266.0,2002.0,68.41282638769121,68.56534428158666,31.587173612309467,31.434655718413385,0.9152597023378796,0.08474029766212077,5429.0,1.433967187E9
9269.0,9269.0,68.66282606328457,27.540891488019103,-18.784288495925296,-86.08605352179049,7267.0,2002.0,67.7286981238143,68.56534428158666,32.27130187618638,31.434655718413385,0.9152597023378796,0.08474029766212077,5430.0,1.433967415E9
9270.0,9270.0,68.97619780265171,27.764892148820643,-18.784288495925363,-86.08605352179062,7268.0,2002.0,68.05141114257616,68.56534428158666,31.948588857424514,31.434655718413385,0.9152597023378796,0.08474029766212077,5431.0,1.433967447E9
9271.0,9271.0,69.28643582462522,29.42392716818637,-14.361377880478802,-75.45562194150415,7268.0,2003.0,68.05141114257616,68.87969083933928,31.948588857424514,31.120309160660785,0.9152597023378796,0.08474029766212077,5432.0,1.433967879E9
9272.0,9272.0,68.59357146637896,28.41893477340221,-13.840812187916521,-81.22596822691224,7269.0,2003.0,67.3708970311504,68.87969083933928,32.62910296885028,31.120309160660785,0.8998098300977593,0.10019016990224108,5432.0,1.433969562E9
9273.0,9273.0,68.90763575171516,28.647928382471566,-13.840812187916542,-81.22596822691231,7270.0,2003.0,67.69718806083891,68.87969083933928,32.30281193916178,31.120309160660785,0.8998098300977593,0.10019016990224108,5433.0,1.433969788E9
9274.0,9274.0,69.21855939419802,28.873193377585853,-13.84081218791659,-81.22596822691241,7271.0,2003.0,68.02021618023053,68.87969083933928,31.979783819770162,31.120309160660785,0.8998098300977593,0.10019016990224108,5435.0,1.43396998E9
9275.0,9275.0,68.52637380025605,27.881734839283958,-17.576528162173464,-87.17294568995007,7272.0,2003.0,67.34001401842823,68.87969083933928,32.65998598157246,31.120309160660785,0.9018036144788139,0.09819638552118648,5435.0,1.433972023E9
9276.0,9276.0,67.84111006225348,26.923074711049626,-21.34997864122092,-93.17999363241246,7273.0,2003.0,66.66661387824394,68.87969083933928,33.333386121756746,31.120309160660785,0.9018036144788139,0.09819638552118648,5438.0,1.433972587E9
9277.0,9277.0,68.16269896163095,27.149139071818908,-21.34997864122087,-93.17999363241255,7274.0,2003.0,66.9999477394615,68.87969083933928,33.00005226053918,31.120309160660785,0.9018036144788139,0.09819638552118648,5439.0,1.433972782E9
9278.0,9278.0,67.48107197201463,25.404213200797038,-20.558464040839485,-87.79879218418581,7274.0,2004.0,66.9999477394615,68.1908939297127,33.00005226053918,31.809106070287342,0.9192963583868512,0.08070364161314891,5442.0,1.434036689E9
9279.0,9279.0,66.80626125229449,24.478249505626476,-19.816384083410046,-93.6321871078362,7275.0,2004.0,66.32994826206689,68.1908939297127,33.67005173793379,31.809106070287342,0.933991931635245,0.06600806836475505,5427.0,1.434041162E9
9280.0,9280.0,67.13819863977155,24.71782880596252,-19.81638408341003,-93.63218710783623,7276.0,2004.0,66.66664877944623,68.1908939297127,33.333351220554455,31.809106070287342,0.9253054921957036,0.07469450780429643,5428.0,1.43404226E9
9281.0,9281.0,67.46681665337385,24.953519680427828,-19.816384083410004,-93.63218710783634,7277.0,2004.0,66.99998229165178,68.1908939297127,33.00001770834891,31.809106070287342,0.9253054921957036,0.07469450780429643,5430.0,1.434042609E9
9282.0,9282.0,67.79214848684012,25.185404414950874,-19.816384083410032,-93.63218710783632,7278.0,2004.0,67.32998246873527,68.1908939297127,32.67001753126543,31.809106070287342,0.9253054921957036,0.07469450780429643,5431.0,1.434042656E9
9283.0,9283.0,68.11422700197173,25.41356303744491,-19.81638408341007,-93.6321871078362,7279.0,2004.0,67.65668264404793,68.1908939297127,32.34331735595277,31.809106070287342,0.9310760392206805,0.0689239607793194,5425.0,1.434046738E9
9284.0,9284.0,67.43308473195202,23.685150032811027,-19.091732243384833,-88.22070848023586,7279.0,2005.0,67.65668264404793,67.50898498920695,32.34331735595277,32.4910150107931,0.9045369529702946,0.09546304702970532,5422.0,1.434056837E9
9285.0,9285.0,66.75875388463251,22.763029113214607,-18.411648386825043,-94.05859414404478,7280.0,2005.0,66.98011581760744,67.50898498920695,33.019884182393255,32.4910150107931,0.9073723009301239,0.09262769906987604,5421.0,1.434059706E9
9286.0,9286.0,67.09116634578619,24.524142261719167,-14.298974529943663,-83.25246354040635,7280.0,2006.0,66.98011581760744,67.83389513988499,33.019884182393255,32.16610486011505,0.9073723009301239,0.09262769906987604,5422.0,1.434060132E9
9287.0,9287.0,66.42025468232833,23.59991356317252,-13.814328749418925,-88.87719945388855,7281.0,2006.0,66.31031465943137,67.83389513988499,33.68968534056933,32.16610486011505,0.9073723009301239,0.09262769906987604,5423.0,1.434060224E9
9288.0,9288.0,66.75605213550504,23.85012516585028,-13.81432874941893,-88.87719945388851,7282.0,2006.0,66.64721151283707,67.83389513988499,33.352788487163636,32.16610486011505,0.8932616406483684,0.10673835935163137,5426.0,1.434118992E9
9289.0,9289.0,66.08849161415,22.947685487063403,-17.272521166948863,-94.61614029000948,7283.0,2006.0,65.98073939770869,67.83389513988499,34.01926060229201,32.16610486011505,0.8932616406483684,0.10673835935163137,5427.0,1.434120653E9
9290.0,9290.0,66.4276066980085,23.19586211339304,-17.27252116694889,-94.61614029000948,7284.0,2006.0,66.32093200373161,67.83389513988499,33.67906799626909,32.16610486011505,0.8932616406483684,0.10673835935163137,5428.0,1.434120843E9
9291.0,9291.0,66.76333063102842,23.43998718289525,-17.272521166948916,-94.61614029000944,7285.0,2006.0,66.6577226836943,67.83389513988499,33.342277316306394,32.16610486011505,0.8853857339994659,0.11461426600053391,5429.0,1.434122239E9
9292.0,9292.0,66.09569732471815,22.549667058427765,-20.836569380468568,-100.53075097817961,7286.0,2006.0,65.99114545685737,67.83389513988499,34.008854543143336,32.16610486011505,0.8853857339994659,0.11461426600053391,5431.0,1.434123779E9
9293.0,9293.0,65.43474035147095,21.689839796651675,-24.43661808099357,-106.5051052086548,7287.0,2006.0,65.33123400228878,67.83389513988499,34.668765997711915,32.16610486011505,0.8853857339994659,0.11461426600053391,5432.0,1.434123779E9
9294.0,9294.0,64.78039294795624,20.859481927448066,-28.073030909806597,-112.53980645155886,7288.0,2006.0,64.6779216622659,67.83389513988499,35.32207833773481,32.16610486011505,0.8853857339994659,0.11461426600053391,5435.0,1.434125066E9
9295.0,9295.0,64.13258901847668,20.05760135316633,-31.74617518133501,-118.63546427267411,7289.0,2006.0,64.03114244564324,67.83389513988499,35.96885755435746,32.16610486011505,0.8626859836223312,0.13731401637766863,5438.0,1.43413309E9
9296.0,9296.0,63.491263128291905,19.283236784151683,-35.45642192025259,-124.7926943950127,7290.0,2006.0,63.39083102118681,67.83389513988499,36.6091689788139,32.16610486011505,0.8626859836223312,0.13731401637766863,5439.0,1.434133193E9
9297.0,9297.0,63.856350497009,20.953825627357027,-30.563270909014427,-111.63049577490483,7290.0,2007.0,63.39083102118681,68.15555618904493,36.6091689788139,31.844443810955127,0.8554185325482467,0.14458146745175304,5439.0,1.434133658E9
9298.0,9298.0,64.21778699203892,21.20989746285474,-25.966949019489387,-111.63049577490479,7291.0,2007.0,63.75692271097494,68.15555618904493,36.24307728902576,31.844443810955127,0.8554185325482467,0.14458146745175304,5441.0,1.434135721E9
9299.0,9299.0,64.57560912211855,21.461779507412803,-25.966949019489377,-111.6304957749048,7292.0,2007.0,64.11935348386521,68.15555618904493,35.8806465161355,31.844443810955127,0.841314619245901,0.15868538075409885,5444.0,1.434140812E9
9300.0,9300.0,63.92985303089736,20.661309199855094,-29.55880590935271,-117.6649870463945,7293.0,2007.0,63.478159949026555,68.15555618904493,36.521840050974156,31.844443810955127,0.841314619245901,0.15868538075409885,5448.0,1.434142387E9
9301.0,9301.0,63.29055450058839,19.887809143922393,-33.186944181941946,-123.76043277517196,7294.0,2007.0,62.843378349536295,68.15555618904493,37.15662165046442,31.844443810955127,0.841314619245901,0.15868538075409885,5449.0,1.434142504E9
9302.0,9302.0,62.65764895558251,19.14038501948023,-36.85173031587041,-129.91744866282596,7295.0,2007.0,62.21494456604092,68.15555618904493,37.78505543395978,31.844443810955127,0.841314619245901,0.15868538075409885,5451.0,1.434142859E9
9303.0,9303.0,63.03107246602669,19.391811113436134,-36.851730315870434,-129.91744866282593,7296.0,2007.0,62.592795120380515,68.15555618904493,37.40720487962019,31.844443810955127,0.841314619245901,0.15868538075409885,5452.0,1.434143569E9
9304.0,9304.0,63.40076174136643,19.63918747249649,-36.85173031587047,-129.91744866282608,7297.0,2007.0,62.96686716917672,68.15555618904493,37.03313283082398,31.844443810955127,0.841314619245901,0.15868538075409885,5453.0,1.434143625E9
9305.0,9305.0,62.76675412395277,18.899493226022035,-40.6286961108764,-136.26293174345773,7298.0,2007.0,62.337198497484955,68.15555618904493,37.66280150251575,31.844443810955127,0.8344724583229075,0.1655275416770923,5455.0,1.434147742E9
9306.0,9306.0,62.13908658271323,18.185003866083623,-44.44381307552898,-142.6725106127829,7299.0,2007.0,61.7138265125101,68.15555618904493,38.2861734874906,31.844443810955127,0.8277664564022816,0.17223354359771817,5456.0,1.434148367E9
9307.0,9307.0,61.5176957168861,17.49486156915392,-48.297466575177914,-149.14683270301018,7300.0,2007.0,61.09668824738501,68.15555618904493,38.90331175261571,31.844443810955127,0.9178523198671911,0.0821476801328085,5454.0,1.434378439E9
9308.0,9308.0,60.90251875971724,16.828236731013508,-52.190045867752644,-155.68655198606805,7301.0,2007.0,60.48572136491116,68.15555618904493,39.51427863508955,31.844443810955127,0.9130536297356174,0.08694637026438211,5453.0,1.434379431E9
9309.0,9309.0,60.29349357212007,16.18432723109695,-56.12194414308064,-162.29232903966184,7302.0,2007.0,59.880864151262045,68.15555618904493,40.119135848738665,31.844443810955127,0.9147493496769648,0.08525065032303479,5474.0,1.434391902E9
9310.0,9310.0,59.69055863639887,15.562357692850881,-60.09355856260387,-168.9648311139991,7303.0,2007.0,59.28205550974942,68.15555618904493,40.71794449025129,31.844443810955127,0.9172813792422092,0.08271862075779034,5472.0,1.43439225E9
9311.0,9311.0,60.09365305003489,15.809591568998776,-60.09355856260389,-168.96483111399937,7304.0,2007.0,59.68923495465194,68.15555618904493,40.310765045348774,31.844443810955127,0.9213354147178893,0.0786645852821102,5471.0,1.434393301E9
9312.0,9312.0,59.49271651953454,15.200603315374448,-64.14581284229291,-175.77281200812962,7305.0,2007.0,59.09234260510542,68.15555618904493,40.90765739489529,31.844443810955127,0.9213354147178893,0.0786645852821102,5472.0,1.434393326E9
9313.0,9313.0,59.8977893543392,15.444178054141211,-64.14581284229298,-175.77281200812988,7306.0,2007.0,59.50141917905437,68.15555618904493,40.49858082094634,31.844443810955127,0.9213354147178893,0.0786645852821102,5473.0,1.434393337E9
9314.0,9314.0,60.29881146079582,17.047363395836385,-57.6286084430992,-157.86122833463554,7306.0,2008.0,59.50141917905437,68.47400062770214,40.49858082094634,31.525999372297917,0.9213354147178893,0.0786645852821102,5474.0,1.434393361E9
9315.0,9315.0,60.69582334618787,18.57573603312519,-57.62860844309922,-141.98539609767204,7306.0,2009.0,59.50141917905437,68.78926062196187,40.49858082094634,31.210739378038188,0.9213354147178893,0.0786645852821102,5475.0,1.434393413E9
9316.0,9316.0,60.088865112726,17.910578102014043,-55.38496902686021,-148.20432023850506,7307.0,2009.0,58.90640498726383,68.78926062196187,41.093595012736884,31.210739378038188,0.9213354147178893,0.0786645852821102,5476.0,1.434393437E9
9317.0,9317.0,60.487976461598734,19.35916259753313,-49.50551567516041,-133.5342991221113,7307.0,2010.0,58.90640498726383,69.10136801626831,41.093595012736884,30.898631983731732,0.9213354147178893,0.0786645852821102,5476.0,1.434393462E9
9318.0,9318.0,60.88309669698276,19.62828104147318,-44.00174287891904,-133.53429912211126,7308.0,2010.0,59.317340937391194,69.10136801626831,40.68265906260952,30.898631983731732,0.9213354147178893,0.0786645852821102,5477.0,1.434393531E9
9319.0,9319.0,61.27426573001294,19.892944751375413,-44.00174287891904,-133.53429912211138,7309.0,2010.0,59.72416752801729,69.10136801626831,40.27583247198342,30.898631983731732,0.9213354147178893,0.0786645852821102,5480.0,1.434394959E9
9320.0,9320.0,60.66152307271281,19.200844268286033,-47.75780609322029,-139.625680883704,7310.0,2010.0,59.12692585273712,69.10136801626831,40.873074147263594,30.898631983731732,0.9213354147178893,0.0786645852821102,5481.0,1.43439572E9
